"label","fitur"
1,"garagara tamu asing sering ke kantor anies daripada ke istana presiden ibukota pun dipindah sangat berbeda dengan presiden ri yang terlihat kaku jika berkomunikasi dengan tamu asing bahkan cenderung menghindari acaraacara resmi yang digelar di luar negeri bahkan karena terlalu seringnya anies menerima kunjungan dari negara luar jokowi disebut warganet ngambek dan ingin memindahkan ibukota jakarta"
1,"judul berita setelah minum air bekas cucian kaki jokowi lebih dari warga langsung di larikan kerumah sakit karna sluruh tubuhnya mengalami gatalgatal setelah minum air bekas cucian kaki jokowi lebih dari warga langsung di larikan kerumah sakit karna sluruh tubuhnya mengalami gatalgatal"
1,"kritik aniess william psi dipecat dprd jakarta sukurrin kiritik anies kena muka sendiri psi dipecat dari dprd dki"
1,"kadis lh denpasar angkat bicara terkait viralnya pesan belanja membawa kresek didenda rp ribu kepala dinas lingkungan hidup dan kebersihan kota denpasar i ketut wisada saya klarifikasi dari penkot denpasar belum sampai ke tahap penindakan baru tahap sosialisasi pengurangan sampah plastik "
1,"rekrutmen pt dirgantara indonesia sehubungan dengan recruitment calon karyawan pada perusahaan kami pt dirgantara indonesia penerimaanrecruitment calon karyawan ini dilaksanakan oleh departement of human resources development dengan membuka kesempatan bagi anda untuk bergabung bersama tenagatenaga professional di bidangnya dan bersamasama mengatasi setiap tantangan menjadi peluang keberhasilan melalui prosestahap recruitment dengan seleksi berbasis kompetensi dan transparansi sehingga untuk tahap selanjurnya tepat dan berkualitas sesuai dengan tuntutan dan tantangan dari setiap posisi yang kami tawarkan guna mendukung keberhasilan dan berkelanjutan dari kegiatan operasi pt dirgantara indonesia disetiap wilayah kerja"
1,"masjid di papua dibakar masjid di papua dibakar"
1,"pemberitahuan pemadaman listrik wilayah pamulang ciputat waspada untuk daerah pamulang dan ciputat akan ada pemadaman listrik"
1,"seorang perempuan rela digilir demi lunasi hutang pada fintech seorang perempuan berinisial yi asal solo yang rela digilir demi melunasi hutang pinjaman online sebesar rp sebelumnya korban mengajukan pinjaman ke fintech incash sebesar rp juta namun uang yang dia terima hanya rp "
1,"fakta dan hoax tentang audrey yu sosok jenius yang viral informasi mengenai seorang anak muda jenius dan berprestasi audrey yu jia hui viral dalam dua hari terakhir "
1,"import kita sampai ke kondom bekas import kita sampai ke kondom bekas sebodoh bodoh suatu bangsa mengimport limbah sampah plastik untuk dijadikan bahan bakar pengganti kayu"
1,"video banteng jawa tengah ber satu konvoi menuju gbk merinding lihatnya banteng jawa tengah ber satu konvoi naik motor berangkat menuju gbk gelora bung karno senayan jakarta"
0,"kode qr ke tautan hebatdikicom cek tangkapan layar"
1,"penankapan terduga teroris di wilayah desa rumah tiga sebuah pemberitaan yang diberi judul densus ciduk satu orang teroris di desa rumah tiga warga kaget"
0,"klarifikasi kemendagri dan kpu terkait juta data pemilih yang disebut misterius dan tidak bisa dibuka tidak ada yang diselundupkan atau ditambahkan jadi kemendagri mendukung kpu dengan menunjukkan bahwa ini sudah dianalisis ada penduduk yang sudah merekam tapi belum masuk dalam dpt"
1,"viral pernikahan diobrakabrik mantan pacar di malang pesta pernikahan di obrak abrik oleh sang mantan"
1,"masjidil haram dan kakbah dipasangi payung raksasa yang dapat dibuka tutup pada musim haji juli mulai dipakai payung terbesar di dunia the world s biggest umbrella dipasang di masjidil haram akan terbuka dan tertutup menyesuaikan sinar matahari tinggi m berat ton dan menutupi m masyaallah subhanallah "
1,"di balik pembangunan proyek jalan tol di semarang ada mesjid yang harus di robohkan udah pada baca koran belom ini ada cerita yang membuat nyesek di dada di balik pembangunan proyek jalan tol di semarang ada mesjid yang harus di robohkan sadarkah kita wahai umat muslim innalillahi wa innailaihi rajiun"
0,"lurah pabean tak mengenakan atribut pdip di rapat kerja cabang iii baju warna merah itu memang baju seharihari saya dan baju itu baju keluarga juga kebetulan hari itu juga saya habis merayakan ulang tahun dan kebetulan semua pakai baju merah semua ade saya juga semua pakai baju merah semua ujar dayat ditemui di kantor kecamatan purwakarta senin "
1,"jokowi meminta masyarakat beralih menggunakan mata uang tiongkok ini negara indonesia apa china jokowi meminta masyarakat beralih menggunakan mata uang tiongkok ini negara indonesia apa china "
1,"kapolres sukabumi pose jari mendukung salah satu cagub jabar mantep banget nih pak polisi bener nih kapolres kota sukabumi divhumaspolri boleh ya polisi jadi jurkam"
1,"empat jurus emergency trick menolong nyawa h jurus emergency tricks menolong nyawa harus disimpan lumpuh badan akibat penyumbatan maupun perdarahan nampak mulut mata mencong harus segera ambil jarum jahit tusuk kedua daun telinga paling bawah masing pencet tetes darah orangnya langsung sembuh dan tidak meninggalkan gejala di belakang hari serangan jantung segera buka kaos kakinya dgn jarum jahit tusuk semua ujung jari kaki lalu pencet masing dikeluarkan tetes darah biasanya orangnya langsung siuman bengek atau asma sulit napas sampai menderita sekali segera tusuk ujung hidung dgn jarum jahit pencet keluar tetes darah hitam langsung sembuh ayanan kejang tusuk dgn jarum jahit jarum lain boleh tusuk pada titik ren chung pertengahan dlm parit antara hidung bibir atas segera sembuh ke jurus di atas tidak ada bahayanya jgn takut semuanya berkhasiat dalam detik forward sekali mungkin bisa menolong banyak orang mohon jika sudah lihat ini di simpan"
0,"buat video yang sudutkan bank bri pegawai bawaslu dki minta maaf buat video yang sudutkan bank bri pegawai bawaslu dki minta maaf"
1,"cek saldo rekening di bank bri terutama yang sudah registrasi hp menggunakan kk dan nik yang punya rekening di bank bri di harap cek saldonya terutama yang sudah registrasi hp yang di pakai kk nik kabar nya di beberapa wilayah sumatra banyak nasabah yang kehilangan saldo nya dari jt jtjtbahkan ada yang saldo nya ribu seorang nasabah di bri di kendiri kebobolan rp jutadi tabung di bri kartu tani juga ada yang kena juta uang karyawan omg raibbobol juta di tekening atm bri sariah sungguhhhhhhanehhhhhh"
1,"ulama di arab saudi diturunkan paksa dari mimbar karena mengkritik pemerintah saudiimam arrested from the pulpit for speaking against jews ulama di arab saudi diturunkan paksa dari mimbar karena mengkritik pemerintah"
1,"ketangguhan masyarakat bali dilemahkan oleh medsos seperti ini kpda yth bpak presiden ri sya mau tnya apa beda nya kami dngn pngungsi rohingya mreka pak ksi bntuan bertonton smntra untuk wrga asli indonesia apa bali slah satu provinsi yg mmbrikan pmasukan pling bsar di indonesiatp dngn kjdian yg skrang ini seolah pak lupa dngn kamiapa krna rohingya seumat dngn bpak hingga bgitu special nya mreka cuma itu sja yg ingn sya tnyakan savekarangasem savegunungagung satunusasatubangsa "
1,"undangan resmi dari panglima tni bennihidayat undangan resmi dari panglima tni sabtu september jam pagi kita kumpul di monas dki dengan ikat kepala merah putih "
1,"poster aksi kitaindonesia dengan tagar dan pendukung acara narasi berupa foto poster acara kitaindonesia disertai narasi dari akun cut meutia adrina narasi tersebut ialah lihat siapa pendukung dibawahnya"
1,"tayangan video dari metro tv dengan judul parade bhinneka tunggal ika ahok terharu banyak peserta tak kebagian tempat sampai tercebur di pantai ancol parade bhinneka tunggal ika ahok terharu banyak peserta tak kebagian tempat sampai tercebur di pantai ancol"
1,"latihan bela negara tni kepada fpi press release berkaitan berita tni memberikan latihan ala militer kepada fpi di wilayah lebak sebagaimana diketahui bahwa di media sosial telah berkembang tentang adanya berita tentang tni memberikan latihan ala mikiter di wilayah lebak banten"
1,"husain khudri pemuda sunni yang tersenyum ketika akan digantung syiah iran apa yang ada dalam pikiran anda ketika melihat foto di atas seorang pemuda yang berada di tiang gantungan ia melambaikan tangan dan tersenyum foto ini menceritakan kondisi seorang pemuda sunni bernama husain khudri yang akan menghadapi eksekusi mati di iran ia digantung oleh para syiah di negeri itu"
1,"kacamat se dki jakarta menghimbau untuk menunda setiap rencana kegiatan yg mengumpulnya massa saya camat di dki jakarta dengan ini menghimbau kepada seluruh masyarakat melalui para lurah"
1,"peta yogyakarta di timur tengah map google cadroen yoo gara anies ngaku jawatulen dan asli yogya skrg yogya dipindah ke dekat yaman nih via ombregas"
1,"miskin nya negeri ini mobil wakil presiden sampai kehabisan bbm sekelas mercy di isi pake bensin eceran astaghfirullah sampai seginikah miskin nya negeri ini mobil wakil presiden sampai kehabisan bbm di perjalanan dan lucu nya lagi mobil mewah sekelas mercy di isi pake bensin eceran siapa kah yang patut di salahkan"
1,"video hukuman mati bagi koruptor uang negara di korea utara hukuman mati bagi koruptor uang negara di korea utara di bawah ada kandang buaya dan presiden korea utara menggandeng pejabatnya yang terlibat korupsi"
1,"apa iyaaaaa bisa hamil astaqfirullah sampai sakit kepala ku beb mikir ini apa iyaaaaa bisa hamil trus masuknya dr mana dan keluarnya dimna bener menantang kodrat kok aq jd geli ya melihatnya"
1,"video akibat virus corona babi di kubur hiduphidup telah terjadi pembunuhan massal di china akibat dari virus corona ini babi serta unggas di kubur hiduphidup gimana di negeri kita ini apakah masih ada yg pelihara babi "
1,"video gus dur dibaptis gusdur dibaptis pantesan oh pantesan keluarga dan pengikutnya radarada sesat"
1,"dua perawat di rs sardjito terjangkit virus corona pak tolong diinformasukan kepada teman taxol maupun konven bila jemput pnumpang di sarjito diharuskan memakai masker sehubungan dengan penyebaran virus seperti wuhan dari china pagi ini sudah ada perawat yg tertular terima kasih"
1,"itb stikom bali berikan klarifikasi atas isu telah terpapar isis sekedar mengingatkan saja masyarakat bali vs stikom bali scorenya wajar jika masyarakat bali menaruh kecurigaan yang mendalam terhadap stikom bali ini adalah sederetan rekaman ingatan publik yang sulit untuk dibantah dan kemudian dianggap sebagai kebetulan belaka"
1,"nissa sabian meninggal dunia innalillahi nissa sabyan meninggal dunia nissa sabyan meninggal dunia prestasimu akan selalu kami kenang"
1,"detikdetik pesawat gagal landing dan terbakar di bandara kualanamu international airport astaghfirullah inna lillahi wa inna ilaihi raji un detik detik pesawat gagal landing dan terbakar di bandara kualanamu international airport"
1,"btn dan ugm bantah terlibat dalam acara ugm btn death marathon k lari menuju kematian kami sampaikan universitas gadjah mada tidak pernah menyelenggarakan kegiatan tersebut"
1,"saksi pks pekanbaru bernama hatta zalliyus dirawat di rumah sakit karena keracunan cyanida nama hatta zalliyus bin fauzaini saksi pks di tps kel binawidya kec tampan kodya pekan baru"
1,"skema kewaspadaan umat ahok diangkat menjadi wakil presiden lalu menjadi presiden skema kewaspadaan umat jangan bodoh hidup di dunia mereka berstrategi mengapa kita tidak islam pakar strategi politik karna politik dalam istilah arab adalah siyasah bersiasat berstrategi"
1,"seorang anggota banser stress dan meninggal karena tidak tahan sering diejek jaga gereja dan bubarkan pengajian beredar sebuah screenshot yang mencatut nama kompascom yang memberi judul berita seorang anggota banser stress dan meninggal akibat sering diejek tetangganya jaga gereja dan bubarkan pengajian"
1," inilah presiden jokowi tidur di pengungsian selama di lombok inilah presiden jokowi tdr di pengungsian selama di lombok bangga sekali memiliki pemimpin seperti ini yang tdk ada nya semua yang dikerjakan berhasil jerih lelahmu tdk siasia pak semua tuhan perhitungkan kami rakyatmu berdoa agar selalu diberi kesehatan"
0,"kader gerindra merasa difitnah dengan poster ajakan deklarasi gantipresiden di bandar lampung yang menjanjikan imbalan tindakan itu fitnah dan pencemaran nama baik klien kami ujar pengacara rahmat mirjani djausal mendi utama jumat "
1,"sandiaga uno bebas ngerangkul cewe walau bukan muhrimnya horang kayah yang sudah ngulama dan turunan sunan gunung jati bebas ngerangkul cewe walau bukan muhrimnya"
0,"kemenpanrb tidak terlibat dalam acara seminar nasional pengadaan tes cpns kementerian panrb tidak pernah bekerja sama dengan pihak mana pun untuk menyelenggarakan seminar nasional"
1,"foto luhut pandjaitan hasil suntingan katanya simbol pki di baju kaos adalah trend anak muda"
1,"begal beraksi di wilayah cileweung korban wanita alami luka bacok share ke semua masyarakat hati korban begal waktu tadi di cileweung ona kota rangkasbitung ada begal lagi nih cewe jadi korban nya usuttuntas ketemubegallangsungbakarpak"
1,"narkoba dikirim dari china melalui tiang pancang proyek infrastruktur disinformasi lama yang diedarkan kembali sabu kristal yang ada di dalam pipapipa baja tersebut diselundupkan oleh jaringan freddy budiman"
1,"pulau ri dijual online jakarta situs privateislandonlinecom kembali memasang iklan penjualan pulau di indonesia kali ini yang dijual adalah pulau ajab di bintan kepulauan riau seharga rp miliar"
1,"uas dizalimi sultan brunei akan kami boikot seluruh bisnis hongkong di brunei uas dizalimi sultan brunei akan kami boikot seluruh bisnis hongkong di brunei"
0,"alasan kenapa orang pintar bisa kemakan isu hoax orangpintarkenahoax alasan kenapa orang pintar bisa kemakan isu hoax orangpintarkenahoax"
1,"hoaks tak ada kapal tiongkok ke pulau reklamasi berdasar penelusuran di google image ternyata foto tersebut merupakan armada angkatan laut jepang kapal paling depan tersebut bernama kurama foto diambil ketika ada kegiatan kemaritiman di jepang pada oktober "
1," seorang narapidana makan alkitab sebelum dieksekusi mati seorang narapidana makan alkitab sebelum dieksekusi mati"
1," pesan telak dari kopassus pesan telak dari kopassus"
1," website kpu dijebol oleh hacker china sehingga suara ahok jadi naik website kpu dijebol oleh hacker china sehingga suara ahok jadi naik"
